camis,place_id,formatted_address,lat,lng,county
50051725,ChIJbV_SdiNOwokRb4azz6XO_Zs,"700 Richmond Terrace, Staten Island, NY 10301, USA",40.64456149999999,-74.09548,Richmond County
41228760,ChIJK2OWqJxZwokRQcvQxI_WvKo,"88 2nd Ave, New York, NY 10003, USA",40.726809,-73.988615,New York County
41685696,ChIJVe7TAcBYwokRxBBlTUOk6mY,"1294 3rd Ave, New York, NY 10021, USA",40.7713446,-73.9597465,New York County
41456477,ChIJKSdpYWZMwokReXjdIUOavaI,"2025 Richmond Ave, Staten Island, NY 10314, USA",40.598235,-74.161907,Richmond County
40763806,ChIJ9_sX0n6KwokRFMkwj1c3G9k,"20001 32nd Ave, Flushing, NY 11361, USA",40.769934,-73.789289,Queens County
50016844,ChIJOaW9ZK5ZwokRRmZt0P7ObJE,"1 Pennsylvania Plaza, New York, NY 10119, USA",40.7511649,-73.9924654,New York County
41644048,ChIJHybwKpdZwokRWRGbDEslVnk,"22 W 8th St, New York, NY 10011, USA",40.7326287,-73.9976676,New York County
50017752,ChIJsVy4_aNfwokRSdQGNWvSRQU,"8415 Northern Blvd, Flushing, NY 11372, USA",40.7560548,-73.8829654,Queens County
40862491,ChIJ5WzqfyVfwokRc_6B2rWIWEE,"3530 38th St, Long Island City, NY 11101, USA",40.7543562,-73.9240947,Queens County
40395505,ChIJa19I0uVjwokR--eEZMzHE0U,"22113 Linden Blvd, Jamaica, NY 11411, USA",40.6949104,-73.7387093,Queens County
41165623,ChIJKdZtcJpZwokRl55o6EeuFo0,"11 Waverly Pl, New York, NY 10003, USA",40.7301485,-73.9940771,New York County
50009557,ChIJYdh6SQFbwokRPpjHqRPt4VY,"179 7th Ave, Brooklyn, NY 11215, USA",40.671327,-73.97752799999999,Kings County
40561003,ChIJnQClza9ZwokRQ37NEa49KoQ,"New York, NY 10001, USA",40.75368539999999,-73.9991637,New York County
40993510,ChIJf-qnZ8FdwokRYtjpZpWMLFU,"3412 Fulton St, Brooklyn, NY 11208, USA",40.684126,-73.86970699999999,Kings County
40397029,ChIJlwb9AvxKwokRTbZeuKuxIeg,"6 Sneden Ave, Staten Island, NY 10312, USA",40.5403636,-74.1770458,Richmond County
41492701,ChIJDUrH4v5YwokRHeBZ7Y1W-tg,"36 W 48th St, New York, NY 10036, USA",40.7578379,-73.9799204,New York County
41619628,ChIJy_XdyaZZwokRMhrV_DbN4uI,"1 Madison Ave, New York, NY 10010, USA",40.7411107,-73.987448,New York County
50003498,ChIJKXoDpbFbwokRZ56r6E8tdc8,"733 Fulton St, Brooklyn, NY 11217, USA",40.6867424,-73.9751096,Kings County
50044875,ChIJWYnvjBpawokRP9lx6KylqEA,"225 Liberty St, New York, NY 10281, USA",40.7119835,-74.01526539999999,New York County
41546760,ChIJ5X54Q9RPwokR7dQoG-i2mhA,"1 Richmond Terrace, Staten Island, NY 10301, USA",40.642211,-74.0751202,Richmond County
41550602,ChIJ839Py6BZwokRQyIbdc_IflE,"123 E 24th St, New York, NY 10010, USA",40.7405658,-73.9847261,New York County
40592296,ChIJs50BxeRYwokRASy4xXdUkN8,"133 E 55th St, New York, NY 10022, USA",40.75983919999999,-73.9702969,New York County
50034908,ChIJYRLUoK9ZwokR7yokMFzJtEY,"150 W 30th St, New York, NY 10001, USA",40.74804899999999,-73.99195879999999,New York County
41504558,ChIJS4dT0ktFwokRs_MHHTM0f8Q,"5924 8th Ave, Brooklyn, NY 11220, USA",40.6357038,-74.0096671,Kings County
41372269,ChIJ9XDemOFbwokR0TDgX8ssHQo,"312 S 3rd St, Brooklyn, NY 11211, USA",40.7095108,-73.9549694,Kings County
41678092,ChIJxcsH4yf2wokRSbDJwG2hdiE,"722 Amsterdam Ave, New York, NY 10025, USA",40.793661,-73.97099399999999,New York County
40592406,ChIJU2nRjuxmwokRtzk8UF3FF_E,"16605 Rockaway Blvd, Jamaica, NY 11434, USA",40.6601636,-73.7738668,Queens County
50010475,ChIJjw8XsMhEwokRg638H--1qj0,"1351 Coney Island Ave, Brooklyn, NY 11230, USA",40.6245853,-73.9647148,Kings County
40393787,ChIJPc0euyZcwokRMeuukTslYow,"5615 Myrtle Ave, Flushing, NY 11385, USA",40.7003721,-73.9056318,Queens County
41660217,ChIJGRZNQChawokRHPP333UqqQM,"36 Eldridge St, New York, NY 10002, USA",40.7156197,-73.993157,New York County
41372373,ChIJFSgBp_lYwokR562_2PxFvPw,"1335 6th Ave, New York, NY 10019, USA",40.7624779,-73.9795163,New York County
41624508,ChIJ85wmVlBFwokRw8s2ko-bPu4,"6812 5th Ave, Brooklyn, NY 11220, USA",40.6339502,-74.02103819999999,Kings County
41468453,ChIJT2EMapxZwokRlvvLIEnQU3o,"149 2nd Ave, New York, NY 10003, USA",40.729542,-73.9874176,New York County
41011682,ChIJ_Zco6-pZwokRjQ-f1Qj3uGc,"775 Washington St, New York, NY 10014, USA",40.737826,-74.0080128,New York County
40844457,ChIJo21LnLZawokRcbPvS5kVRwU,"4920 5th Ave, Brooklyn, NY 11220, USA",40.6453616,-74.0104154,Kings County
40941619,ChIJ-5Fndb1fwokRn6U3C9hB-SU,"3215 Junction Blvd, East Elmhurst, NY 11369, USA",40.758311,-73.87420399999999,Queens County
50037940,ChIJzxyfG45ZwokRIkjssuGt1Nw,"496 LaGuardia Pl, New York, NY 10012, USA",40.727498,-73.9997322,New York County
50015252,ChIJ7Uv_kMH0wokRUyOPYfdyMOM,"1864 Westchester Ave, Bronx, NY 10472, USA",40.8324353,-73.8633567,Bronx County
41628667,ChIJWc5Vp61ZwokRK6t0aKNSTr0,"306 W 37th St, New York, NY 10018, USA",40.754112,-73.99279469999999,New York County
41702104,ChIJF9oMAlJnwokRgcES2eZxUs8,"11311 101st Ave, Jamaica, NY 11419, USA",40.6889004,-73.8305945,Queens County
41040405,ChIJHWfT4q1bwokRDLRON1WKZtQ,"139 Flatbush Ave, Brooklyn, NY 11217, USA",40.6846975,-73.9768194,Kings County
41555956,ChIJ4cccDtNawokROM8qhCgSruk,"4305 12th Ave, Brooklyn, NY 11219, USA",40.63938900000001,-73.990765,Kings County
41062076,ChIJ6WEYOzFawokRNWamqpAsJ3s,"67 Front St, Brooklyn, NY 11201, USA",40.70266710000001,-73.99098699999999,Kings County
41376444,ChIJ_-QmtgZfwokRta5kcAAM1Ec,"7209 Broadway, Jackson Heights, NY 11372, USA",40.7476878,-73.8933732,Queens County
41669157,ChIJ8-itzQNFwokRtbbXNhoWPc8,"1789 Stillwell Ave, Brooklyn, NY 11223, USA",40.6029632,-73.98616969999999,Kings County
41630891,ChIJD9SsiYFLwokRG2HaTTyKL_w,"2811 Richmond Ave, Staten Island, NY 10314, USA",40.5785138,-74.1689286,Richmond County
41135835,ChIJX6bj13hcwokR-OX0btzohek,"137 Schenectady Ave, Brooklyn, NY 11213, USA",40.6744168,-73.9331608,Kings County
50016753,ChIJMcjdDxJgwokR-M-aex8pLxI,"4128 Main St, Flushing, NY 11355, USA",40.757178,-73.829437,Queens County
40792083,ChIJQaH7xQ5FwokRBg17nlsfxUI,"1976 86th St, Brooklyn, NY 11214, USA",40.6046391,-73.9987666,Kings County
50043290,ChIJOddh4_xYwokR-u82ngPo-1g,"301 Park Ave, New York, NY 10022, USA",40.75651999999999,-73.9734057,New York County
41528402,ChIJdV7mHBlcwokRusI4__pI-d0,"1503 Myrtle Ave, Brooklyn, NY 11237, USA",40.6992749,-73.9156265,Kings County
40402023,ChIJmRHfnlVYwokRHiDhVKVNkt8,"150 W 46th St, New York, NY 10036, USA",40.7580076,-73.98428,New York County
50052178,ChIJTc8vZ7ldwokRGJibNawFEpU,"2687 Pitkin Ave, Brooklyn, NY 11208, USA",40.675505,-73.872922,Kings County
41349744,ChIJa5JwxFlDwokRangNgiKcDPc,"2101 Flatbush Ave, Brooklyn, NY 11234, USA",40.6185062,-73.93198009999999,Kings County
41598043,ChIJA0TTFdRjwokRdeJMKZOUEls,"21421 Jamaica Ave, Jamaica, NY 11428, USA",40.7167671,-73.7431634,Queens County
40391206,ChIJjQeMwFVYwokRLVVQTGvYbj8,"1564 Broadway, New York, NY 10036, USA",40.7588889,-73.9845512,New York County
41255390,EigyIFcgTW91bnQgRWRlbiBBdmUsIEJyb254LCBOWSAxMDQ1MiwgVVNB,"2 W Mount Eden Ave, Bronx, NY 10452, USA",40.84446,-73.91507,Bronx County
50010978,ChIJTcq2jkpFwokRo8LQhRH2-0o,"5604 8th Ave, Brooklyn, NY 11220, USA",40.637755,-74.007541,Kings County
41644326,ChIJU-o1pBFawokR85NjEFDCSQ4,"2 West St, New York, NY 10004, USA",40.7055158,-74.0173997,New York County
41428851,ChIJC2CMGeBgwokRdJpjPY1jazc,"16624 Hillside Avenue, Jamaica, NY 11432, USA",40.7095048,-73.7954832,Queens County
50035959,ChIJIWYSUKRZwokR1qq1VmE352s,"41 W 24th St, New York, NY 10010, USA",40.743329,-73.99116099999999,New York County
50056371,ChIJi4ZsJ09hwokRN6BQBDolaBE,"18730 Linden Blvd, St. Albans, NY 11412, USA",40.69180619999999,-73.7644506,Queens County
41092609,ChIJURMhjrhZwokRb2JsfCORBEI,"156 10th Ave, New York, NY 10011, USA",40.745519,-74.0054833,New York County
41449886,ChIJiag-Wq5ZwokR4cv7kW2kFqQ,"2 Pennsylvania Plaza, New York, NY 10001, USA",40.75007189999999,-73.9922026,New York County
50005789,ChIJM6VXnbJZwokRbzSuEJii9Yc,"478 9th Ave, New York, NY 10018, USA",40.7549783,-73.9948512,New York County
40841241,ChIJZ7dRdJ1bwokRPWw-rp3WokE,"764 Nostrand Ave, Brooklyn, NY 11216, USA",40.672431,-73.950462,Kings County
41600064,ChIJe3FGigj0wokRzz-oqsN5_pY,"212 Nagle Ave, New York, NY 10034, USA",40.8624228,-73.9230101,New York County
40392834,ChIJC4oAuZlZwokR1XpJtBfvKwc,"86 University Pl, New York, NY 10003, USA",40.7336649,-73.9932798,New York County
41279614,ChIJmxXdgFhYwokRl6xCgg2pTfQ,"6 Columbus Cir, New York, NY 10019, USA",40.7675702,-73.98318019999999,New York County
41646934,ChIJjcGPhsRgwokR3Odo_7zb6BQ,"8777 Sutphin Blvd, Jamaica, NY 11435, USA",40.7051606,-73.8092419,Queens County
50010707,ChIJHXSzAbVdwokRFMO890uRXhk,"2943 Fulton St, Brooklyn, NY 11207, USA",40.679635,-73.886204,Kings County
41513509,ChIJ68AcOMb1wokR0WaCTzJsIq0,"481 Brook Ave, Bronx, NY 10455, USA",40.8134759,-73.9161112,Bronx County
41187502,ChIJkc2doL9ZwokRslSwbaaNK2o,"355 W 14th St, New York, NY 10014, USA",40.7408932,-74.00481479999999,New York County
41076662,ChIJedtc06JbwokR4edM8vvNxEg,"17 Putnam Ave, Brooklyn, NY 11238, USA",40.682852,-73.9620236,Kings County
41643622,ChIJq5oV1NHywokRPeX5upx1onY,"4701 White Plains Rd, Bronx, NY 10470, USA",40.9036634,-73.8504379,Bronx County
40854101,ChIJpU-crPBMwokRoRWStUhW6TA,"1100 South Ave, Staten Island, NY 10314, USA",40.6145264,-74.1771739,Richmond County
50044272,ChIJUQOFmqdZwokRrNDDRD80idI,"407 Park Ave S, New York, NY 10016, USA",40.7433948,-73.9836785,New York County
41290351,ChIJ_4Jd0YVYwokROhDBthznZOA,"480 Amsterdam Ave, New York, NY 10024, USA",40.785962,-73.976669,New York County
41198338,ChIJ43vMR3dZwokROuhp12jM7Qg,"157 Avenue C, New York, NY 10009, USA",40.72582360000001,-73.97791420000001,New York County
41349905,ChIJNVS2ti9gwokRhQLQoPzlp70,"4124 162nd St, Flushing, NY 11358, USA",40.7606957,-73.8041148,Queens County
50035958,ChIJ36fMiyNZwokRuakBQQDcwn4,"4736 Vernon Blvd, Long Island City, NY 11101, USA",40.744522,-73.9538029,Queens County
41245538,EiY1MTAgQnJvb21lIFN0LCBOZXcgWW9yaywgTlkgMTAwMTMsIFVTQQ,"510 Broome St, New York, NY 10013, USA",40.7235235,-74.0032871,New York County
50004448,ChIJ26KUqlH0wokRk7pQqG523fg,"1335 Prospect Ave, Bronx, NY 10459, USA",40.8292156,-73.8978277,Bronx County
50017982,ChIJpUp6VjH0wokRU4yR0x5mxKc,"208 E 165th St, Bronx, NY 10456, USA",40.8299958,-73.9187426,Bronx County
41213323,ChIJA37We81awokRTYUXsn9nItk,"4508 Fort Hamilton Pkwy, Brooklyn, NY 11219, USA",40.6402736,-73.99524389999999,Kings County
41267759,ChIJRWaOKF3zwokRXRe5qHKW3co,"817 Allerton Ave, Bronx, NY 10467, USA",40.865765,-73.86270619999999,Bronx County
50044461,ChIJZxiBfQZZwokR4Pu0MIIlulQ,"536 3rd Ave, New York, NY 10016, USA",40.746917,-73.97766,New York County
50017967,ChIJidjCMcdawokRR9U4bVVTQRg,"947 4th Ave, Brooklyn, NY 11232, USA",40.6539818,-74.0044088,Kings County
41053105,ChIJmVSoFeZawokRk9oqlr-41Oc,"690 5th Ave, Brooklyn, NY 11215, USA",40.661537,-73.993481,Kings County
41210102,ChIJhVP-zpWKwokRmuxwwBw0l-0,"1527 149th St, Flushing, NY 11357, USA",40.78634700000001,-73.8159809,Queens County
41641837,ChIJ8ZnyU5JewokRn-9cjRNoa-o,"6116 Flushing Ave, Flushing, NY 11378, USA",40.7212065,-73.9033673,Queens County
50037330,ChIJGSlrW3JcwokRgEgXpeMWiyE,"197 Patchen Ave, Brooklyn, NY 11233, USA",40.684702,-73.926152,Kings County
50006763,ChIJkWvGt4ZCwokRzTnYm4WO_PY,"533 Beach 126th St, Belle Harbor, NY 11694, USA",40.5814119,-73.84850879999999,Queens County
41600900,ChIJU9mpwohPwokRUga9M1R-6HI,"9708 3rd Ave, Brooklyn, NY 11209, USA",40.6158229,-74.03442009999999,Kings County
50042923,ChIJ602fQwFfwokRmH0Xcvkl5aE,"7126 Roosevelt Ave, Flushing, NY 11372, USA",40.74644600000001,-73.8939518,Queens County
41156951,ChIJe_M9fMBZwokRD2BjEsCo130,"421 W 13th St, New York, NY 10014, USA",40.74091809999999,-74.0068885,New York County
41242190,ChIJ82pkLndZwokRgycLWiOvq8I,"647 E 11th St, New York, NY 10009, USA",40.7267074,-73.97725369999999,New York County
50002235,ChIJa_ZkewVgwokRd0u0uS9f5hQ,"13525 Northern Blvd, Flushing, NY 11354, USA",40.7635066,-73.8324822,Queens County
41035072,ChIJ0z11yIpPwokRuSsofrbNX2Y,"8622 3rd Ave, Brooklyn, NY 11209, USA",40.622893,-74.03156849999999,Kings County
41453377,ChIJ42KCBZNewokRJuVcNu1ko6I,"5729 61st St, Maspeth, NY 11378, USA",40.722131,-73.90434979999999,Queens County
50000781,ChIJR1_bIANfwokRfEA3Fx2wSiM,"6416 Roosevelt Ave, Flushing, NY 11377, USA",40.745821,-73.899537,Queens County
41631962,ChIJe0ruTydawokRUWzmvpidQAA,"96 Walker St, New York, NY 10013, USA",40.7179876,-74.0005917,New York County
50036592,ChIJ3wiIN7X1wokRss7DKzrYIeM,"496 E 161st St, Bronx, NY 10451, USA",40.8231845,-73.9108832,Bronx County
41158108,ChIJ6WwRy3ZfwokR_KoP0hzJF84,"7415 Ditmars Blvd, Flushing, NY 11370, USA",40.768662,-73.894707,Queens County
41015300,ChIJyXCycb9bwokRuPWl5i1AbD4,"200 Willoughby Ave, Brooklyn, NY 11205, USA",40.691805,-73.9635588,Kings County
50000980,ChIJ43zJJQxFwokRCUH3P6sBBY0,"1870 86th St, Brooklyn, NY 11214, USA",40.60605169999999,-74.0011002,Kings County
41416726,ChIJ-xt7NyFnwokRDzdnqNl2Jxo,"14122 Rockaway Blvd, Jamaica, NY 11436, USA",40.6739344,-73.7990097,Queens County
50052929,ChIJ6-3YTlJYwokR6bmuS5ZT1tk,"402 W 44th St, New York, NY 10036, USA",40.759806,-73.9921607,New York County
41529795,ChIJ80QeAgpZwokRbKrA8pERo9k,"162 E 25th St, New York, NY 10010, USA",40.7401525,-73.9826897,New York County
40376635,ChIJ09yOf09awokR-hWO8uiFQGU,"156 Atlantic Ave, Brooklyn, NY 11201, USA",40.690043,-73.9946329,Kings County
41567826,Ei4xODkyMyBVbmlvbiBUcGtlLCBGcmVzaCBNZWFkb3dzLCBOWSAxMTM2NiwgVVNB,"18923 Union Tpke, Fresh Meadows, NY 11366, USA",40.73105779999999,-73.7737382,Queens County
50033110,ChIJ14G9vM9awokRV3qiTUGoHzI,"820 39th St, Brooklyn, NY 11232, USA",40.6467184,-73.9968343,Kings County
50000823,ChIJvSLSSr9OwokR8w8i5XPIBPc,"1694 Richmond Rd, Staten Island, NY 10304, USA",40.5887994,-74.1017699,Richmond County
50004486,ChIJ08ZkXDBfwokRlRXdiITHjZ8,"3220 34th Ave, Long Island City, NY 11106, USA",40.75890150000001,-73.92601049999999,Queens County
40379026,EjM4NS0xMiBSb29zZXZlbHQgQXZlLCBKYWNrc29uIEhlaWdodHMsIE5ZIDExMzcyLCBVU0E,"85-12 Roosevelt Ave, Jackson Heights, NY 11372, USA",40.7479731,-73.8806201,Queens County
50005819,Ei0xODAtMiBIaWxsc2lkZSBBdmVudWUsIEphbWFpY2EsIE5ZIDExNDMyLCBVU0E,"180-2 Hillside Avenue, Jamaica, NY 11432, USA",40.7129016,-73.7825728,Queens County
50002504,ChIJ8wcQnUtawokRJPocQwmy-SM,"66 Willoughby St, Brooklyn, NY 11201, USA",40.692077,-73.9860279,Kings County
41685091,ChIJG880zsBawokRRA7ed3UEW8c,"942 4th Ave, Brooklyn, NY 11232, USA",40.654759,-74.00438199999999,Kings County
41576328,ChIJ0T4iETdbwokRWGHEtb6Pxus,"1601 Cortelyou Rd, Brooklyn, NY 11226, USA",40.64193059999999,-73.9634162,Kings County
40391979,ChIJVXML2uZYwokRJn8BKQDlU50,"1026 1st Avenue, New York, NY 10022, USA",40.7577488,-73.9630363,New York County
41339359,ChIJl3Rd4DdawokRNqACgr8NZ0g,"72 Clark St, Brooklyn, NY 11201, USA",40.6974644,-73.99345459999999,Kings County
41301933,ChIJ0asLkihawokRLAH1O8KKgL8,"94 E Broadway, New York, NY 10002, USA",40.7139583,-73.99357290000002,New York County
50003556,EisxODc3IFJvY2thd2F5IFBrd3ksIEJyb29rbHluLCBOWSAxMTIzNiwgVVNB,"1877 Rockaway Pkwy, Brooklyn, NY 11236, USA",40.6364988,-73.8926717,Kings County
41343767,ChIJFVQdrYNZwokRkIblQlb299k,"23 Avenue A, New York, NY 10009, USA",40.7229309,-73.9860106,New York County
50017715,ChIJdSMheCdcwokRjh60NjSP-9Y,"788 Woodward Ave, Ridgewood, NY 11385, USA",40.7036818,-73.90375879999999,Queens County
50035898,ChIJ26dIUJJmwokR6zFwhSxmXw4,"14934 Guy R Brewer Blvd, Jamaica, NY 11434, USA",40.6571531,-73.7678883,Queens County
50035494,EiU5Ny0xNSA1N3RoIEF2ZSwgQ29yb25hLCBOWSAxMTM2OCwgVVNB,"97-15 57th Ave, Corona, NY 11368, USA",40.7373252,-73.8635513,Queens County
41198475,EiY2NjA2IEF2ZW51ZSBVLCBCcm9va2x5biwgTlkgMTEyMzQsIFVTQQ,"6606 Avenue U, Brooklyn, NY 11234, USA",40.6175325,-73.91059100000001,Kings County
41386642,ChIJw4YJ5qlZwokRQNWb8gdfLHc,"3 W 35th St, New York, NY 10001, USA",40.7495136,-73.9845656,New York County
41274210,ChIJMxJayplbwokRpVVZAKa4iys,"1120 Fulton St, Brooklyn, NY 11238, USA",40.6810626,-73.9562511,Kings County
50005669,ChIJ2Z342ghfwokRlkfsFnSqYcY,"7212 Northern Blvd, Flushing, NY 11372, USA",40.7544131,-73.8940014,Queens County
41584187,ChIJARoGfQJZwokRVfYBmEjmx80,"459 Lexington Ave, New York, NY 10017, USA",40.7534048,-73.97435980000002,New York County
41097286,ChIJ-3CErMBYwokRVLWuK9wehvc,"1462 1st Avenue, New York, NY 10075, USA",40.77037,-73.953769,New York County
41657340,ChIJrRDIwGBZwokRaemiai04xVY,"203 Berry St, Brooklyn, NY 11249, USA",40.7163847,-73.9610886,Kings County
41035487,ChIJPUwVxN5ewokRLJqMe6CbfiE,"4714 Greenpoint Ave, Long Island City, NY 11104, USA",40.742435,-73.917332,Queens County
50016436,EjAxMjg1IENhc3RsZXRvbiBBdmUsIFN0YXRlbiBJc2xhbmQsIE5ZIDEwMzEwLCBVU0E,"1285 Castleton Ave, Staten Island, NY 10310, USA",40.6339102,-74.12545089999999,Richmond County
41244267,ChIJp22HGnH2wokRz7dHd402lqM,"2300 7th Ave, New York, NY 10030, USA",40.8156066,-73.9439178,New York County
41559805,ChIJDesWH75dwokRheVg-BLPn1U,"640 S Conduit Blvd, Brooklyn, NY 11208, USA",40.675265,-73.865689,Kings County
50054661,ChIJvdbZaTFbwokRrXZSPCPLq4s,"1202 Cortelyou Rd, Brooklyn, NY 11218, USA",40.6398618,-73.9668233,Kings County
41698151,ChIJO30LwRZnwokRuwJUrhtqfRk,"12903 N Conduit Ave, South Ozone Park, NY 11420, USA",40.667325,-73.810761,Queens County
41089876,ChIJNbZ5jfBYwokRVnhwQKplnX8,"40 Central Park S, New York, NY 10019, USA",40.7651683,-73.9757133,New York County
41233787,ChIJdYL3-rmMwokRoF3mTfPBcVM,"340 Baychester Ave, Bronx, NY 10475, USA",40.8677019,-73.82866489999999,Bronx County
41405662,ChIJb1IufR5bwokR47S1-tbcWfs,"215 Prospect Park West, Brooklyn, NY 11215, USA",40.6601937,-73.9801992,Kings County
41532937,ChIJiWgXph1fwokRcJdBG8xa0MY,"6017 Roosevelt Ave, Woodside, NY 11377, USA",40.7456709,-73.9039466,Queens County
41576658,ChIJt9DZJfv0wokR9Yp5oC3VEtk,"1533 Watson Ave, Bronx, NY 10472, USA",40.82622,-73.8780309,Bronx County
50010546,ChIJ9Xkow4NZwokRxv7BRl3FjLE,"180 Ludlow St, New York, NY 10002, USA",40.7218414,-73.9872504,New York County
41220720,ChIJxbq5_FNYwokRX3p8CQqCF98,"347 W 46th St, New York, NY 10036, USA",40.760724,-73.98956,New York County
41530258,ChIJe-MbFlVYwokRvj0qh6GeaqQ,"142 W 44th St, New York, NY 10036, USA",40.756625,-73.98490699999999,New York County
41175258,ChIJgav5pFbxwokRno6Tc5x2GL8,"Queens County, NY, USA",40.7282239,-73.7948516,Queens County
41656603,ChIJPb8At1FYwokRE7h6AnwjDzE,"500 W 48th St, New York, NY 10036, USA",40.7634803,-73.9931399,New York County
40357217,ChIJA4YQPoX0wokR4SNkqyLiCag,"2300 Southern Blvd, Bronx, NY 10460, USA",40.8502883,-73.8786113,Bronx County
41632724,ChIJVXiogbRdwokR9Z7FmoJGVtI,"2928 Atlantic Ave, Brooklyn, NY 11207, USA",40.6772579,-73.88628229999999,Kings County
41521630,ChIJl5vuBVBYwokRWCEE1WEvwcI,"714 11th Ave, New York, NY 10019, USA",40.766184,-73.994083,New York County
41663211,ChIJOwJFXs1hwokRVjZH2msIYFM,"17212 Northern Blvd, Flushing, NY 11358, USA",40.757457,-73.793509,Queens County
41592302,ChIJPwsfDfxbwokRyNXBBPfWHgk,"109 Graham Ave, Brooklyn, NY 11206, USA",40.7054747,-73.9432409,Kings County
41700297,ChIJ0xHAtzBawokRIf3aiBF49wA,"19 Old Fulton St, Brooklyn, NY 11201, USA",40.7027764,-73.99341299999999,Kings County
50001355,ChIJu-ROHU1awokRxzUv46v-aO0,"200 Schermerhorn St, Brooklyn, NY 11201, USA",40.6885011,-73.9853009,Kings County
40513414,ChIJS-udFaBZwokR-LpNT_8Y1Ac,"237 3rd Ave, New York, NY 10003, USA",40.736611,-73.984409,New York County
41541736,ChIJ3fbP3CZawokRfSqKVkpwCFE,"40 Mulberry St, New York, NY 10013, USA",40.7148408,-73.9994067,New York County
50002230,ChIJy7eg4INZwokRxHu_J2lAcTE,"168 Ludlow St, New York, NY 10002, USA",40.721383,-73.987416,New York County
50017056,Eiw1OC0yMSBKdW5jdGlvbiBCbHZkLCBFbG1odXJzdCwgTlkgMTEzNzMsIFVTQQ,"58-21 Junction Blvd, Elmhurst, NY 11373, USA",40.7358096,-73.865371,Queens County
50047802,ChIJTygQ4DzzwokR-uMzGSPGUNY,"3835 White Plains Rd, Bronx, NY 10467, USA",40.8846403,-73.8624341,Bronx County
50043436,ChIJ8bFVK3D2wokRiw12mCNDGys,"300w W 135th St, New York, NY 10030, USA",40.8166964,-73.9473809,New York County
41504915,ChIJU_JtrvxawokR3AYn9gnZR7o,"506 5th Ave, Brooklyn, NY 11215, USA",40.667205,-73.988255,Kings County
50005517,ChIJ11d4sIFZwokR7I7xClhhQUE,"76 Clinton St, New York, NY 10002, USA",40.7188915,-73.9850173,New York County
50005398,Eis2OTc4IDE4OHRoIFN0LCBGcmVzaCBNZWFkb3dzLCBOWSAxMTM2NiwgVVNB,"6978 188th St, Fresh Meadows, NY 11366, USA",40.73496189999999,-73.78378959999999,Queens County
41626041,ChIJvVkq2e9YwokRcZZhqEdwyNc,"660 Madison Ave, New York, NY 10065, USA",40.764721,-73.9711289,New York County
50044931,ChIJe26tO4dZwokR0YCOLvwsdcQ,"252 Broome St, New York, NY 10002, USA",40.7181939,-73.989806,New York County
50000926,ChIJv_GfLkpFwokRjFINsdQa19E,"5911 8th Ave, Brooklyn, NY 11220, USA",40.6356489,-74.0091674,Kings County
50035487,ChIJrWx6DuFhwokR-6IgyDPuwNE,"21505 Northern Blvd, Flushing, NY 11361, USA",40.7608246,-73.7673823,Queens County
41495061,ChIJW1UlzEBfwokRKaG9L4qOJI4,"3322 28th Ave, Astoria, NY 11103, USA",40.7672269,-73.9179687,Queens County
50038961,ChIJdwbihUZewokRjCBBUkndoKs,"6216 Woodhaven Blvd, Middle Village, NY 11379, USA",40.7264725,-73.8708791,Queens County
50009326,ChIJz-tGs4lZwokR4nyrkuPi10A,"181 Grand St, New York, NY 10013, USA",40.719266,-73.9977569,New York County
50042898,ChIJv75aRphZwokRzZqfuM0QL4E,"15 E 13th St, New York, NY 10003, USA",40.7350248,-73.9930468,New York County
41231660,ChIJU9j5fnfzwokR5rDBkz24uZQ,"Bedford Park Blvd, Bronx, NY 10468, USA",40.872804,-73.8886503,county not found
50012424,ChIJTa-JA4JewokRC0pEnxraYDA,"6867 Fresh Pond Rd, Flushing, NY 11385, USA",40.7034779,-73.89518699999999,Queens County
50032853,ChIJb2PGWv9EwokRxStlhiN2kUQ,"171 Avenue U, Brooklyn, NY 11223, USA",40.5966315,-73.9779636,Kings County
41681758,ChIJmT7Z_eVYwokRKIMU2bPoR-0,"205 E 60th St, New York, NY 10022, USA",40.7621449,-73.9655126,New York County
41639734,ChIJRwdwFf5YwokRhJIu_GGQ6I8,"4 E 46th St, New York, NY 10017, USA",40.755583,-73.978549,New York County
40396445,ChIJD5vwFqlfwokRtX0797uURYg,"8101 Roosevelt Ave, Jackson Heights, NY 11372, USA",40.7476926,-73.8847468,Queens County
40813690,ChIJy5De5CT2wokRmdyNilzMIks,"2740 Broadway, New York, NY 10025, USA",40.8005179,-73.96767129999999,New York County
50001295,ChIJqeoH-V1ZwokRMGl67ScCyVk,"138 N 6th St, Brooklyn, NY 11249, USA",40.7175541,-73.9592088,Kings County
50033359,ChIJm13yJABbwokRtAW5QmeanjY,"278 5th Ave, Brooklyn, NY 11215, USA",40.6742776,-73.9823014,Kings County
50001914,ChIJD_AvzVBYwokR7quMOLcBeV4,"753 9th Ave, New York, NY 10019, USA",40.764083,-73.988923,New York County
40999052,ChIJQYooxllZwokRbdxj6AHzfrg,"600 Metropolitan Ave, Brooklyn, NY 11211, USA",40.7138895,-73.9489404,Kings County
41535441,ChIJaceGIlZYwokRj-TsoiJ4Aso,"200 W 50th St, New York, NY 10019, USA",40.7611444,-73.9836794,New York County
